text	curie	name	predicate	provenance	source
HP_ABNORMAL_BLOOD_CHLORIDE_CONCENTRATION	msigdb:M37848	HP_ABNORMAL_BLOOD_CHLORIDE_CONCENTRATION	rdfs:label		msigdb
HP_FETAL_ULTRASOUND_SOFT_MARKER	msigdb:M37849	HP_FETAL_ULTRASOUND_SOFT_MARKER	rdfs:label		msigdb
GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDC_UP	msigdb:M3785	GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDC_UP	rdfs:label	pubmed:19729616	msigdb
HP_ABNORMALITY_OF_COORDINATION	msigdb:M37850	HP_ABNORMALITY_OF_COORDINATION	rdfs:label		msigdb
HP_ANKLE_CLONUS	msigdb:M37851	HP_ANKLE_CLONUS	rdfs:label		msigdb
HP_KNEE_CLONUS	msigdb:M37852	HP_KNEE_CLONUS	rdfs:label		msigdb
HP_PRIMARY_MICROCEPHALY	msigdb:M37853	HP_PRIMARY_MICROCEPHALY	rdfs:label		msigdb
HP_FUNCTIONAL_ABNORMALITY_OF_THE_MIDDLE_EAR	msigdb:M37854	HP_FUNCTIONAL_ABNORMALITY_OF_THE_MIDDLE_EAR	rdfs:label		msigdb
HP_ESOPHAGEAL_CARCINOMA	msigdb:M37855	HP_ESOPHAGEAL_CARCINOMA	rdfs:label		msigdb
HP_YOUNG_ADULT_ONSET	msigdb:M37856	HP_YOUNG_ADULT_ONSET	rdfs:label		msigdb
HP_CHILDHOOD_ONSET	msigdb:M37857	HP_CHILDHOOD_ONSET	rdfs:label		msigdb
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	msigdb:M3786	GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	rdfs:label		msigdb
HP_NASAL_REGURGITATION	msigdb:M37860	HP_NASAL_REGURGITATION	rdfs:label		msigdb
HP_NASOGASTRIC_TUBE_FEEDING_IN_INFANCY	msigdb:M37861	HP_NASOGASTRIC_TUBE_FEEDING_IN_INFANCY	rdfs:label		msigdb
HP_GASTROSTOMY_TUBE_FEEDING_IN_INFANCY	msigdb:M37862	HP_GASTROSTOMY_TUBE_FEEDING_IN_INFANCY	rdfs:label		msigdb
HP_CHILDHOOD_ONSET_SENSORINEURAL_HEARING_IMPAIRMENT	msigdb:M37864	HP_CHILDHOOD_ONSET_SENSORINEURAL_HEARING_IMPAIRMENT	rdfs:label		msigdb
HP_PROFOUND_SENSORINEURAL_HEARING_IMPAIRMENT	msigdb:M37865	HP_PROFOUND_SENSORINEURAL_HEARING_IMPAIRMENT	rdfs:label		msigdb
HP_ABNORMAL_LACRIMAL_DUCT_MORPHOLOGY	msigdb:M37866	HP_ABNORMAL_LACRIMAL_DUCT_MORPHOLOGY	rdfs:label		msigdb
HP_ABNORMAL_LACRIMAL_GLAND_MORPHOLOGY	msigdb:M37867	HP_ABNORMAL_LACRIMAL_GLAND_MORPHOLOGY	rdfs:label		msigdb
HP_ABNORMAL_CORNEAL_ENDOTHELIUM_MORPHOLOGY	msigdb:M37868	HP_ABNORMAL_CORNEAL_ENDOTHELIUM_MORPHOLOGY	rdfs:label		msigdb
HP_ABNORMAL_CORNEAL_STROMA_MORPHOLOGY	msigdb:M37869	HP_ABNORMAL_CORNEAL_STROMA_MORPHOLOGY	rdfs:label		msigdb
GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDC_DN	msigdb:M3787	GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDC_DN	rdfs:label	pubmed:19729616	msigdb
HP_CENTRAL_OPACIFICATION_OF_THE_CORNEA	msigdb:M37870	HP_CENTRAL_OPACIFICATION_OF_THE_CORNEA	rdfs:label		msigdb
HP_ABNORMAL_CORNEAL_EPITHELIUM_MORPHOLOGY	msigdb:M37871	HP_ABNORMAL_CORNEAL_EPITHELIUM_MORPHOLOGY	rdfs:label		msigdb
HP_CORNEAL_NEOVASCULARIZATION	msigdb:M37872	HP_CORNEAL_NEOVASCULARIZATION	rdfs:label		msigdb
HP_MYDRIASIS	msigdb:M37873	HP_MYDRIASIS	rdfs:label		msigdb
HP_BULL_S_EYE_MACULOPATHY	msigdb:M37874	HP_BULL_S_EYE_MACULOPATHY	rdfs:label		msigdb
HP_CYSTOID_MACULAR_EDEMA	msigdb:M37875	HP_CYSTOID_MACULAR_EDEMA	rdfs:label		msigdb
HP_CHOROIDAL_NEOVASCULARIZATION	msigdb:M37876	HP_CHOROIDAL_NEOVASCULARIZATION	rdfs:label		msigdb
HP_DRUSEN	msigdb:M37877	HP_DRUSEN	rdfs:label		msigdb
HP_HYPERPIGMENTATION_OF_THE_FUNDUS	msigdb:M37878	HP_HYPERPIGMENTATION_OF_THE_FUNDUS	rdfs:label		msigdb
HP_ACHROMATOPSIA	msigdb:M37879	HP_ACHROMATOPSIA	rdfs:label		msigdb
GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_UP	msigdb:M3788	GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_UP	rdfs:label	pubmed:19729616	msigdb
HP_ANOMALOUS_TRICHROMACY	msigdb:M37880	HP_ANOMALOUS_TRICHROMACY	rdfs:label		msigdb
HP_ABNORMALITY_OF_LENS_SHAPE	msigdb:M37881	HP_ABNORMALITY_OF_LENS_SHAPE	rdfs:label		msigdb
HP_VITRITIS	msigdb:M37882	HP_VITRITIS	rdfs:label		msigdb
HP_ABNORMAL_CONNECTION_OF_THE_CARDIAC_SEGMENTS	msigdb:M37883	HP_ABNORMAL_CONNECTION_OF_THE_CARDIAC_SEGMENTS	rdfs:label		msigdb
HP_ABNORMAL_ATRIOVENTRICULAR_CONNECTION	msigdb:M37884	HP_ABNORMAL_ATRIOVENTRICULAR_CONNECTION	rdfs:label		msigdb
HP_COMMON_ATRIUM	msigdb:M37885	HP_COMMON_ATRIUM	rdfs:label		msigdb
HP_ABNORMAL_BRANCHING_PATTERN_OF_THE_AORTIC_ARCH	msigdb:M37886	HP_ABNORMAL_BRANCHING_PATTERN_OF_THE_AORTIC_ARCH	rdfs:label		msigdb
HP_DOUBLE_AORTIC_ARCH	msigdb:M37887	HP_DOUBLE_AORTIC_ARCH	rdfs:label		msigdb
HP_CONGENITAL_MALFORMATION_OF_THE_GREAT_ARTERIES	msigdb:M37888	HP_CONGENITAL_MALFORMATION_OF_THE_GREAT_ARTERIES	rdfs:label		msigdb
HP_INTERRUPTED_AORTIC_ARCH	msigdb:M37889	HP_INTERRUPTED_AORTIC_ARCH	rdfs:label		msigdb
MODULE_235	msigdb:M3789	MODULE_235	rdfs:label		msigdb
HP_ABNORMALITY_OF_ABDOMINAL_SITUS	msigdb:M37890	HP_ABNORMALITY_OF_ABDOMINAL_SITUS	rdfs:label		msigdb
HP_TRICUSPID_ATRESIA	msigdb:M37891	HP_TRICUSPID_ATRESIA	rdfs:label		msigdb
HP_RIGHT_VENTRICULAR_CARDIOMYOPATHY	msigdb:M37892	HP_RIGHT_VENTRICULAR_CARDIOMYOPATHY	rdfs:label		msigdb
HP_PERIMEMBRANOUS_VENTRICULAR_SEPTAL_DEFECT	msigdb:M37893	HP_PERIMEMBRANOUS_VENTRICULAR_SEPTAL_DEFECT	rdfs:label		msigdb
HP_CEREBELLAR_HEMORRHAGE	msigdb:M37894	HP_CEREBELLAR_HEMORRHAGE	rdfs:label		msigdb
HP_ABNORMAL_ELECTROPHYSIOLOGY_OF_SINOATRIAL_NODE_ORIGIN	msigdb:M37895	HP_ABNORMAL_ELECTROPHYSIOLOGY_OF_SINOATRIAL_NODE_ORIGIN	rdfs:label		msigdb
HP_SINUS_TACHYCARDIA	msigdb:M37896	HP_SINUS_TACHYCARDIA	rdfs:label		msigdb
HP_SICK_SINUS_SYNDROME	msigdb:M37897	HP_SICK_SINUS_SYNDROME	rdfs:label		msigdb
HP_FIRST_DEGREE_ATRIOVENTRICULAR_BLOCK	msigdb:M37898	HP_FIRST_DEGREE_ATRIOVENTRICULAR_BLOCK	rdfs:label		msigdb
HP_SECOND_DEGREE_ATRIOVENTRICULAR_BLOCK	msigdb:M37899	HP_SECOND_DEGREE_ATRIOVENTRICULAR_BLOCK	rdfs:label		msigdb
GSE7219_WT_VS_NIK_NFKB2_KO_DC_DN	msigdb:M379	GSE7219_WT_VS_NIK_NFKB2_KO_DC_DN	rdfs:label	pubmed:18566401	msigdb
GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_DN	msigdb:M3790	GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_DN	rdfs:label	pubmed:19729616	msigdb
HP_BUNDLE_BRANCH_BLOCK	msigdb:M37900	HP_BUNDLE_BRANCH_BLOCK	rdfs:label		msigdb
HP_LEFT_ANTERIOR_FASCICULAR_BLOCK	msigdb:M37901	HP_LEFT_ANTERIOR_FASCICULAR_BLOCK	rdfs:label		msigdb
HP_COMPLETE_RIGHT_BUNDLE_BRANCH_BLOCK	msigdb:M37902	HP_COMPLETE_RIGHT_BUNDLE_BRANCH_BLOCK	rdfs:label		msigdb
HP_LEFT_BUNDLE_BRANCH_BLOCK	msigdb:M37903	HP_LEFT_BUNDLE_BRANCH_BLOCK	rdfs:label		msigdb
HP_CONGENITAL_MALFORMATION_OF_THE_RIGHT_HEART	msigdb:M37905	HP_CONGENITAL_MALFORMATION_OF_THE_RIGHT_HEART	rdfs:label		msigdb
HP_ABNORMAL_CENTRAL_SENSORY_FUNCTION	msigdb:M37907	HP_ABNORMAL_CENTRAL_SENSORY_FUNCTION	rdfs:label		msigdb
HP_ABNORMALITY_OF_ADRENAL_PHYSIOLOGY	msigdb:M37909	HP_ABNORMALITY_OF_ADRENAL_PHYSIOLOGY	rdfs:label		msigdb
GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_UP	msigdb:M3791	GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_UP	rdfs:label	pubmed:19729616	msigdb
HP_CENTRAL_ADRENAL_INSUFFICIENCY	msigdb:M37910	HP_CENTRAL_ADRENAL_INSUFFICIENCY	rdfs:label		msigdb
HP_ADRENOCORTICOTROPIN_DEFICIENT_ADRENAL_INSUFFICIENCY	msigdb:M37911	HP_ADRENOCORTICOTROPIN_DEFICIENT_ADRENAL_INSUFFICIENCY	rdfs:label		msigdb
HP_PRIMARY_HYPERALDOSTERONISM	msigdb:M37912	HP_PRIMARY_HYPERALDOSTERONISM	rdfs:label		msigdb
HP_ADRENOCORTICOTROPIC_HORMONE_DEFICIENCY	msigdb:M37913	HP_ADRENOCORTICOTROPIC_HORMONE_DEFICIENCY	rdfs:label		msigdb
HP_ADRENOCORTICOTROPIC_HORMONE_EXCESS	msigdb:M37914	HP_ADRENOCORTICOTROPIC_HORMONE_EXCESS	rdfs:label		msigdb
HP_ABNORMAL_POSTERIOR_PITUITARY_MORPHOGENESIS	msigdb:M37915	HP_ABNORMAL_POSTERIOR_PITUITARY_MORPHOGENESIS	rdfs:label		msigdb
HP_POSTERIOR_PITUITARY_DYSGENESIS	msigdb:M37916	HP_POSTERIOR_PITUITARY_DYSGENESIS	rdfs:label		msigdb
HP_PITUITARY_GROWTH_HORMONE_CELL_ADENOMA	msigdb:M37917	HP_PITUITARY_GROWTH_HORMONE_CELL_ADENOMA	rdfs:label		msigdb
HP_ABNORMAL_PARATHYROID_MORPHOLOGY	msigdb:M37918	HP_ABNORMAL_PARATHYROID_MORPHOLOGY	rdfs:label		msigdb
GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_DN	msigdb:M3792	GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_DN	rdfs:label	pubmed:19729616	msigdb
HP_ABNORMAL_THYROID_MORPHOLOGY	msigdb:M37920	HP_ABNORMAL_THYROID_MORPHOLOGY	rdfs:label		msigdb
HP_THYROTOXICOSIS_WITH_DIFFUSE_GOITER	msigdb:M37921	HP_THYROTOXICOSIS_WITH_DIFFUSE_GOITER	rdfs:label		msigdb
HP_CENTRAL_HYPOTHYROIDISM	msigdb:M37922	HP_CENTRAL_HYPOTHYROIDISM	rdfs:label		msigdb
HP_NEOPLASM_BY_HISTOLOGY	msigdb:M37923	HP_NEOPLASM_BY_HISTOLOGY	rdfs:label		msigdb
HP_ABNORMALITY_OF_FACIAL_SOFT_TISSUE	msigdb:M37925	HP_ABNORMALITY_OF_FACIAL_SOFT_TISSUE	rdfs:label		msigdb
HP_MIDFACE_RETRUSION	msigdb:M37926	HP_MIDFACE_RETRUSION	rdfs:label		msigdb
HP_HAMARTOMA_OF_TONGUE	msigdb:M37927	HP_HAMARTOMA_OF_TONGUE	rdfs:label		msigdb
HP_BIFID_NOSE	msigdb:M37928	HP_BIFID_NOSE	rdfs:label		msigdb
HP_TYPE_1_MUSCLE_FIBER_ATROPHY	msigdb:M37929	HP_TYPE_1_MUSCLE_FIBER_ATROPHY	rdfs:label		msigdb
GSE17721_CTRL_VS_GARDIQUIMOD_24H_BMDC_UP	msigdb:M3793	GSE17721_CTRL_VS_GARDIQUIMOD_24H_BMDC_UP	rdfs:label	pubmed:19729616	msigdb
HP_DECREASED_PATELLAR_REFLEX	msigdb:M37930	HP_DECREASED_PATELLAR_REFLEX	rdfs:label		msigdb
HP_INCREASED_CEREBRAL_LIPOFUSCIN	msigdb:M37931	HP_INCREASED_CEREBRAL_LIPOFUSCIN	rdfs:label		msigdb
HP_SUBMUCOUS_CLEFT_SOFT_PALATE	msigdb:M37932	HP_SUBMUCOUS_CLEFT_SOFT_PALATE	rdfs:label		msigdb
HP_ABNORMAL_FACIAL_SKELETON_MORPHOLOGY	msigdb:M37933	HP_ABNORMAL_FACIAL_SKELETON_MORPHOLOGY	rdfs:label		msigdb
HP_BROAD_CHIN	msigdb:M37934	HP_BROAD_CHIN	rdfs:label		msigdb
HP_ABNORMAL_ORAL_MUCOSA_MORPHOLOGY	msigdb:M37935	HP_ABNORMAL_ORAL_MUCOSA_MORPHOLOGY	rdfs:label		msigdb
HP_MOYAMOYA_PHENOMENON	msigdb:M37936	HP_MOYAMOYA_PHENOMENON	rdfs:label		msigdb
HP_ABNORMALITY_OF_T_CELL_PHYSIOLOGY	msigdb:M37937	HP_ABNORMALITY_OF_T_CELL_PHYSIOLOGY	rdfs:label		msigdb
HP_ABNORMAL_STERNAL_OSSIFICATION	msigdb:M37938	HP_ABNORMAL_STERNAL_OSSIFICATION	rdfs:label		msigdb
HP_ABNORMAL_ILIAC_WING_MORPHOLOGY	msigdb:M37939	HP_ABNORMAL_ILIAC_WING_MORPHOLOGY	rdfs:label		msigdb
HEN1_02	msigdb:M3794	HEN1_02	rdfs:label		msigdb
HP_ABNORMAL_PLATELET_FUNCTION	msigdb:M37940	HP_ABNORMAL_PLATELET_FUNCTION	rdfs:label		msigdb
HP_IMPAIRED_RISTOCETIN_INDUCED_PLATELET_AGGREGATION	msigdb:M37941	HP_IMPAIRED_RISTOCETIN_INDUCED_PLATELET_AGGREGATION	rdfs:label		msigdb
HP_ABNORMAL_PLATELET_VOLUME	msigdb:M37944	HP_ABNORMAL_PLATELET_VOLUME	rdfs:label		msigdb
HP_ABNORMAL_PLATELET_MEMBRANE_PROTEIN_EXPRESSION	msigdb:M37945	HP_ABNORMAL_PLATELET_MEMBRANE_PROTEIN_EXPRESSION	rdfs:label		msigdb
HP_ABNORMAL_PLATELET_GRANULES	msigdb:M37946	HP_ABNORMAL_PLATELET_GRANULES	rdfs:label		msigdb
HP_ABNORMAL_UMBILICAL_STUMP_BLEEDING	msigdb:M37947	HP_ABNORMAL_UMBILICAL_STUMP_BLEEDING	rdfs:label		msigdb
HP_HEMORRHAGE_OF_THE_EYE	msigdb:M37948	HP_HEMORRHAGE_OF_THE_EYE	rdfs:label		msigdb
HP_BLEEDING_WITH_MINOR_OR_NO_TRAUMA	msigdb:M37949	HP_BLEEDING_WITH_MINOR_OR_NO_TRAUMA	rdfs:label		msigdb
GSE17721_CTRL_VS_GARDIQUIMOD_24H_BMDC_DN	msigdb:M3795	GSE17721_CTRL_VS_GARDIQUIMOD_24H_BMDC_DN	rdfs:label	pubmed:19729616	msigdb
HP_PROLONGED_BLEEDING_FOLLOWING_PROCEDURE	msigdb:M37950	HP_PROLONGED_BLEEDING_FOLLOWING_PROCEDURE	rdfs:label		msigdb
HP_POST_PARTUM_HEMORRHAGE	msigdb:M37951	HP_POST_PARTUM_HEMORRHAGE	rdfs:label		msigdb
HP_ABNORMAL_LEUKOCYTE_COUNT	msigdb:M37952	HP_ABNORMAL_LEUKOCYTE_COUNT	rdfs:label		msigdb
HP_INCREASED_TOTAL_NEUTROPHIL_COUNT	msigdb:M37953	HP_INCREASED_TOTAL_NEUTROPHIL_COUNT	rdfs:label		msigdb
HP_ABNORMALITY_OF_CIRCULATING_FIBRINOGEN	msigdb:M37954	HP_ABNORMALITY_OF_CIRCULATING_FIBRINOGEN	rdfs:label		msigdb
HP_ABNORMAL_HEMOGLOBIN	msigdb:M37955	HP_ABNORMAL_HEMOGLOBIN	rdfs:label		msigdb
HP_PERSISTENCE_OF_HEMOGLOBIN_F	msigdb:M37956	HP_PERSISTENCE_OF_HEMOGLOBIN_F	rdfs:label		msigdb
HP_CARDIOVASCULAR_CALCIFICATION	msigdb:M37957	HP_CARDIOVASCULAR_CALCIFICATION	rdfs:label		msigdb
HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_I	msigdb:M37959	HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_I	rdfs:label		msigdb
GSE17721_LPS_VS_POLYIC_0.5H_BMDC_UP	msigdb:M3796	GSE17721_LPS_VS_POLYIC_0.5H_BMDC_UP	rdfs:label	pubmed:19729616	msigdb
HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_III	msigdb:M37960	HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_III	rdfs:label		msigdb
HP_SHORT_DIGIT	msigdb:M37961	HP_SHORT_DIGIT	rdfs:label		msigdb
HP_ELONGATED_SUPERIOR_CEREBELLAR_PEDUNCLE	msigdb:M37963	HP_ELONGATED_SUPERIOR_CEREBELLAR_PEDUNCLE	rdfs:label		msigdb
HP_HYPOPLASTIC_FIFTH_TOENAIL	msigdb:M37964	HP_HYPOPLASTIC_FIFTH_TOENAIL	rdfs:label		msigdb
HP_RESPIRATORY_TRACT_INFECTION	msigdb:M37965	HP_RESPIRATORY_TRACT_INFECTION	rdfs:label		msigdb
HP_RECURRENT_ACUTE_RESPIRATORY_TRACT_INFECTION	msigdb:M37966	HP_RECURRENT_ACUTE_RESPIRATORY_TRACT_INFECTION	rdfs:label		msigdb
HP_ACUTE_INFECTIOUS_PNEUMONIA	msigdb:M37967	HP_ACUTE_INFECTIOUS_PNEUMONIA	rdfs:label		msigdb
HP_ASPIRATION_PNEUMONIA	msigdb:M37969	HP_ASPIRATION_PNEUMONIA	rdfs:label		msigdb
GSE17721_LPS_VS_POLYIC_0.5H_BMDC_DN	msigdb:M3797	GSE17721_LPS_VS_POLYIC_0.5H_BMDC_DN	rdfs:label	pubmed:19729616	msigdb
HP_RETINAL_PERFORATION	msigdb:M37970	HP_RETINAL_PERFORATION	rdfs:label		msigdb
HP_SUBSTANTIA_NIGRA_GLIOSIS	msigdb:M37971	HP_SUBSTANTIA_NIGRA_GLIOSIS	rdfs:label		msigdb
HP_OBSTRUCTIVE_AZOOSPERMIA	msigdb:M37973	HP_OBSTRUCTIVE_AZOOSPERMIA	rdfs:label		msigdb
HP_ABNORMAL_CIRCULATING_CITRULLINE_CONCENTRATION	msigdb:M37974	HP_ABNORMAL_CIRCULATING_CITRULLINE_CONCENTRATION	rdfs:label		msigdb
HP_FEEDING_DIFFICULTIES	msigdb:M37975	HP_FEEDING_DIFFICULTIES	rdfs:label		msigdb
HP_CEREBRAL_AMYLOID_ANGIOPATHY	msigdb:M37976	HP_CEREBRAL_AMYLOID_ANGIOPATHY	rdfs:label		msigdb
HP_MYELOFIBROSIS	msigdb:M37978	HP_MYELOFIBROSIS	rdfs:label		msigdb
GSE17721_LPS_VS_POLYIC_1H_BMDC_UP	msigdb:M3798	GSE17721_LPS_VS_POLYIC_1H_BMDC_UP	rdfs:label	pubmed:19729616	msigdb
HP_ABNORMAL_NEUTROPHIL_PHYSIOLOGY	msigdb:M37980	HP_ABNORMAL_NEUTROPHIL_PHYSIOLOGY	rdfs:label		msigdb
HP_ABNORMAL_TOTAL_NEUTROPHIL_COUNT	msigdb:M37981	HP_ABNORMAL_TOTAL_NEUTROPHIL_COUNT	rdfs:label		msigdb
HP_ABNORMAL_NEUTROPHIL_MORPHOLOGY	msigdb:M37982	HP_ABNORMAL_NEUTROPHIL_MORPHOLOGY	rdfs:label		msigdb
HP_POSTPRANDIAL_HYPERGLYCEMIA	msigdb:M37984	HP_POSTPRANDIAL_HYPERGLYCEMIA	rdfs:label		msigdb
HP_PARANOIA	msigdb:M37985	HP_PARANOIA	rdfs:label		msigdb
HP_LENS_LUXATION	msigdb:M37986	HP_LENS_LUXATION	rdfs:label		msigdb
HP_HEPATOCELLULAR_ADENOMA	msigdb:M37988	HP_HEPATOCELLULAR_ADENOMA	rdfs:label		msigdb
HP_ABNORMAL_URINE_HORMONE_LEVEL	msigdb:M37989	HP_ABNORMAL_URINE_HORMONE_LEVEL	rdfs:label		msigdb
CIZ_01	msigdb:M3799	CIZ_01	rdfs:label		msigdb
HP_LIPOMA	msigdb:M37990	HP_LIPOMA	rdfs:label		msigdb
HP_CORNEAL_STROMAL_EDEMA	msigdb:M37991	HP_CORNEAL_STROMAL_EDEMA	rdfs:label		msigdb
HP_DECREASED_FERTILITY_IN_MALES	msigdb:M37992	HP_DECREASED_FERTILITY_IN_MALES	rdfs:label		msigdb
HP_PENDULAR_NYSTAGMUS	msigdb:M37993	HP_PENDULAR_NYSTAGMUS	rdfs:label		msigdb
HP_RETINAL_FLECKS	msigdb:M37994	HP_RETINAL_FLECKS	rdfs:label		msigdb
HP_HEMERALOPIA	msigdb:M37995	HP_HEMERALOPIA	rdfs:label		msigdb
HP_OROMANDIBULAR_DYSTONIA	msigdb:M37996	HP_OROMANDIBULAR_DYSTONIA	rdfs:label		msigdb
HP_LARYNGEAL_DYSTONIA	msigdb:M37997	HP_LARYNGEAL_DYSTONIA	rdfs:label		msigdb
HP_LOW_SERUM_CALCITRIOL	msigdb:M37998	HP_LOW_SERUM_CALCITRIOL	rdfs:label		msigdb
HP_CUTANEOUS_MELANOMA	msigdb:M37999	HP_CUTANEOUS_MELANOMA	rdfs:label		msigdb
GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_UP	msigdb:M380	GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_UP	rdfs:label	pubmed:18566401	msigdb
GSE17721_LPS_VS_POLYIC_1H_BMDC_DN	msigdb:M3800	GSE17721_LPS_VS_POLYIC_1H_BMDC_DN	rdfs:label	pubmed:19729616	msigdb
HP_BONE_CYST	msigdb:M38000	HP_BONE_CYST	rdfs:label		msigdb
HP_ABNORMAL_CIRCULATING_ACYLCARNITINE_CONCENTRATION	msigdb:M38001	HP_ABNORMAL_CIRCULATING_ACYLCARNITINE_CONCENTRATION	rdfs:label		msigdb
HP_PERSONALITY_DISORDER	msigdb:M38002	HP_PERSONALITY_DISORDER	rdfs:label		msigdb
HP_ABNORMALITY_OF_SKELETAL_MUSCLE_FIBER_SIZE	msigdb:M38003	HP_ABNORMALITY_OF_SKELETAL_MUSCLE_FIBER_SIZE	rdfs:label		msigdb
HP_ABNORMAL_PANCREAS_MORPHOLOGY	msigdb:M38004	HP_ABNORMAL_PANCREAS_MORPHOLOGY	rdfs:label		msigdb
HP_ABNORMALITY_OF_PANCREAS_PHYSIOLOGY	msigdb:M38005	HP_ABNORMALITY_OF_PANCREAS_PHYSIOLOGY	rdfs:label		msigdb
HP_ABNORMALITY_OF_ENDOCRINE_PANCREAS_PHYSIOLOGY	msigdb:M38007	HP_ABNORMALITY_OF_ENDOCRINE_PANCREAS_PHYSIOLOGY	rdfs:label		msigdb
HP_ABNORMAL_PANCREAS_SIZE	msigdb:M38008	HP_ABNORMAL_PANCREAS_SIZE	rdfs:label		msigdb
HP_ABNORMAL_CIRCULATING_CREATININE_CONCENTRATION	msigdb:M38009	HP_ABNORMAL_CIRCULATING_CREATININE_CONCENTRATION	rdfs:label		msigdb
GSE17721_LPS_VS_POLYIC_2H_BMDC_UP	msigdb:M3801	GSE17721_LPS_VS_POLYIC_2H_BMDC_UP	rdfs:label	pubmed:19729616	msigdb
HP_ABNORMALITY_OF_THE_MITOCHONDRION	msigdb:M38010	HP_ABNORMALITY_OF_THE_MITOCHONDRION	rdfs:label		msigdb
HP_OPEN_ANGLE_GLAUCOMA	msigdb:M38012	HP_OPEN_ANGLE_GLAUCOMA	rdfs:label		msigdb
HP_HYPOPLASIA_OF_THE_PONS	msigdb:M38013	HP_HYPOPLASIA_OF_THE_PONS	rdfs:label		msigdb
HP_ABNORMALITY_OF_CIRCULATING_GLUCOCORTICOID_LEVEL	msigdb:M38014	HP_ABNORMALITY_OF_CIRCULATING_GLUCOCORTICOID_LEVEL	rdfs:label		msigdb
HP_HEPATITIS	msigdb:M38015	HP_HEPATITIS	rdfs:label		msigdb
HP_METHYLMALONIC_ACIDURIA	msigdb:M38017	HP_METHYLMALONIC_ACIDURIA	rdfs:label		msigdb
HP_ANTERIOR_UVEITIS	msigdb:M38018	HP_ANTERIOR_UVEITIS	rdfs:label		msigdb
HP_POSTERIOR_UVEITIS	msigdb:M38019	HP_POSTERIOR_UVEITIS	rdfs:label		msigdb
GSE17721_LPS_VS_POLYIC_2H_BMDC_DN	msigdb:M3802	GSE17721_LPS_VS_POLYIC_2H_BMDC_DN	rdfs:label	pubmed:19729616	msigdb
HP_STOMACH_CANCER	msigdb:M38020	HP_STOMACH_CANCER	rdfs:label		msigdb
HP_ABNORMAL_NUMBER_OF_ERYTHROID_PRECURSORS	msigdb:M38021	HP_ABNORMAL_NUMBER_OF_ERYTHROID_PRECURSORS	rdfs:label		msigdb
HP_ERYTHROID_HYPERPLASIA	msigdb:M38022	HP_ERYTHROID_HYPERPLASIA	rdfs:label		msigdb
HP_ERYTHROID_HYPOPLASIA	msigdb:M38023	HP_ERYTHROID_HYPOPLASIA	rdfs:label		msigdb
HP_ABNORMAL_GRANULOCYTOPOIETIC_CELL_MORPHOLOGY	msigdb:M38024	HP_ABNORMAL_GRANULOCYTOPOIETIC_CELL_MORPHOLOGY	rdfs:label		msigdb
HP_ABNORMAL_MEGAKARYOCYTE_MORPHOLOGY	msigdb:M38025	HP_ABNORMAL_MEGAKARYOCYTE_MORPHOLOGY	rdfs:label		msigdb
HP_ABNORMALITY_OF_VON_WILLEBRAND_FACTOR	msigdb:M38027	HP_ABNORMALITY_OF_VON_WILLEBRAND_FACTOR	rdfs:label		msigdb
HP_HEMOPHAGOCYTOSIS	msigdb:M38029	HP_HEMOPHAGOCYTOSIS	rdfs:label		msigdb
GSE17721_LPS_VS_POLYIC_4H_BMDC_UP	msigdb:M3803	GSE17721_LPS_VS_POLYIC_4H_BMDC_UP	rdfs:label	pubmed:19729616	msigdb
HP_SUBCORTICAL_CEREBRAL_ATROPHY	msigdb:M38030	HP_SUBCORTICAL_CEREBRAL_ATROPHY	rdfs:label		msigdb
HP_OLIGODACTYLY	msigdb:M38031	HP_OLIGODACTYLY	rdfs:label		msigdb
HP_GLIOBLASTOMA_MULTIFORME	msigdb:M38033	HP_GLIOBLASTOMA_MULTIFORME	rdfs:label		msigdb
HP_ABNORMAL_NATURAL_KILLER_CELL_MORPHOLOGY	msigdb:M38034	HP_ABNORMAL_NATURAL_KILLER_CELL_MORPHOLOGY	rdfs:label		msigdb
