text	curie	name	predicate	provenance	source
TNFA-TNFR2-BIRC3-TRAP3 complex	complexportal:CPX-25727	mTNF-TNR1B receptor-ligand core complex, BIRC3 variant	oboInOwl:hasRelatedSynonym		complexportal
mTNF-TNR1B receptor-ligand core complex, BIRC3 variant	complexportal:CPX-25727	mTNF-TNR1B receptor-ligand core complex, BIRC3 variant	rdfs:label	pubmed:21081755,pubmed:29725328,pubmed:30755793,pubmed:32518229,pubmed:32671059,pubmed:33324405,pubmed:33495441,pubmed:33495445,pubmed:34712661,pubmed:36380021	complexportal
Elongator holoenzyme complex	complexportal:CPX-25728	Elongator holoenzyme complex	rdfs:label	pubmed:22768388	complexportal
TRIKA2 complex	complexportal:CPX-25729	TAK1-TAB complex, TAB2 variant	oboInOwl:hasRelatedSynonym		complexportal
TAB2-TAK1-TAB1 complex	complexportal:CPX-25729	TAK1-TAB complex, TAB2 variant	oboInOwl:hasRelatedSynonym		complexportal
TAK1 complex	complexportal:CPX-25729	TAK1-TAB complex, TAB2 variant	oboInOwl:hasRelatedSynonym		complexportal
TAK1-TAB complex, TAB2 variant	complexportal:CPX-25729	TAK1-TAB complex, TAB2 variant	rdfs:label	pubmed:11460167,pubmed:16289117,pubmed:17158449,pubmed:22158122,pubmed:33469458	complexportal
TRIKA2 complex	complexportal:CPX-25730	TAK1-TAB complex, TAB3 variant	oboInOwl:hasRelatedSynonym		complexportal
TAK1 complex	complexportal:CPX-25730	TAK1-TAB complex, TAB3 variant	oboInOwl:hasRelatedSynonym		complexportal
TAB3-TAK1-TAB1 complex	complexportal:CPX-25730	TAK1-TAB complex, TAB3 variant	oboInOwl:hasRelatedSynonym		complexportal
TAK1-TAB complex, TAB3 variant	complexportal:CPX-25730	TAK1-TAB complex, TAB3 variant	rdfs:label	pubmed:11460167,pubmed:16289117,pubmed:17158449,pubmed:22158122,pubmed:33469458	complexportal
DNA ligase IV complex	complexportal:CPX-25731	DNA ligase IV complex	rdfs:label	pubmed:24847916	complexportal
MICOS complex, MIC10A testis-specific variant	complexportal:CPX-25732	MICOS mitochondrial contact site and cristae organizing system complex, MIC10A variant	oboInOwl:hasRelatedSynonym		complexportal
MICOS mitochondrial contact site and cristae organizing system complex, MIC10A variant	complexportal:CPX-25732	MICOS mitochondrial contact site and cristae organizing system complex, MIC10A variant	rdfs:label	pubmed:26477565,pubmed:32439808,pubmed:38253420	complexportal
MICOS complex, MIC10B variant	complexportal:CPX-25733	MICOS mitochondrial contact site and cristae organizing system complex, MIC10B variant	oboInOwl:hasRelatedSynonym		complexportal
MICOS mitochondrial contact site and cristae organizing system complex, MIC10B variant	complexportal:CPX-25733	MICOS mitochondrial contact site and cristae organizing system complex, MIC10B variant	rdfs:label	pubmed:26477565,pubmed:32439808,pubmed:38253420	complexportal
MICOS complex, MIC10C variant	complexportal:CPX-25735	MICOS mitochondrial contact site and cristae organizing system complex, MIC10C variant	oboInOwl:hasRelatedSynonym		complexportal
MICOS mitochondrial contact site and cristae organizing system complex, MIC10C variant	complexportal:CPX-25735	MICOS mitochondrial contact site and cristae organizing system complex, MIC10C variant	rdfs:label	pubmed:26477565,pubmed:32439808,pubmed:38253420	complexportal
SMC5-SMC6 SUMO ligase complex	complexportal:CPX-25736	SMC5-SMC6 SUMO ligase complex	rdfs:label	pubmed:16478984,pubmed:30600397,pubmed:33849072	complexportal
Cat eye syndrome critical region protein 2:Smarca5 complex	complexportal:CPX-25737	CERF chromatin remodelling complex, Smarca5 variant	oboInOwl:hasRelatedSynonym		complexportal
Cecr2:Snf2h complex	complexportal:CPX-25737	CERF chromatin remodelling complex, Smarca5 variant	oboInOwl:hasRelatedSynonym		complexportal
Cecr2-containing-remodeling factor complex	complexportal:CPX-25737	CERF chromatin remodelling complex, Smarca5 variant	oboInOwl:hasRelatedSynonym		complexportal
CERF chromatin remodelling complex, Smarca5 variant	complexportal:CPX-25737	CERF chromatin remodelling complex, Smarca5 variant	rdfs:label	pubmed:34197713	complexportal
CECR2-containing-remodeling factor complex	complexportal:CPX-25738	CERF chromatin remodelling complex, SMARCA5 variant	oboInOwl:hasRelatedSynonym		complexportal
CECR2:SNF2H complex	complexportal:CPX-25738	CERF chromatin remodelling complex, SMARCA5 variant	oboInOwl:hasRelatedSynonym		complexportal
Cat eye syndrome critical region protein 2:SMARCA5 complex	complexportal:CPX-25738	CERF chromatin remodelling complex, SMARCA5 variant	oboInOwl:hasRelatedSynonym		complexportal
CECR2:WCRF135 complex	complexportal:CPX-25738	CERF chromatin remodelling complex, SMARCA5 variant	oboInOwl:hasRelatedSynonym		complexportal
CERF chromatin remodelling complex, SMARCA5 variant	complexportal:CPX-25738	CERF chromatin remodelling complex, SMARCA5 variant	rdfs:label	pubmed:15640247,pubmed:28801535	complexportal
Survival motor neuron complex	complexportal:CPX-25739	Survival motor neuron complex	rdfs:label	pubmed:33754639,pubmed:37664592	complexportal
Chromatin assembly factor 1 complex	complexportal:CPX-25743	Chromatin assembly factor 1 complex	rdfs:label	pubmed:18761674,pubmed:25313826,pubmed:38376141	complexportal
IL12A-EBI3 complex	complexportal:CPX-25744	Interleukin-35 complex	oboInOwl:hasRelatedSynonym		complexportal
NKSF1-IL27B complex	complexportal:CPX-25744	Interleukin-35 complex	oboInOwl:hasRelatedSynonym		complexportal
IL35 complex	complexportal:CPX-25744	Interleukin-35 complex	oboInOwl:hasRelatedSynonym		complexportal
Interleukin-35 complex	complexportal:CPX-25744	Interleukin-35 complex	rdfs:label	pubmed:18033300,pubmed:28959012,pubmed:30681737,pubmed:34093586,pubmed:34788131	complexportal
SREBP-SCAP transcription regulator complex, SREBF1 variant	complexportal:CPX-25745	SREBP-SCAP transcription regulator complex, SREBF1 variant	rdfs:label	pubmed:28841344,pubmed:32432943	complexportal
Stn1-Ten1 complex	complexportal:CPX-25746	CST complex	oboInOwl:hasRelatedSynonym		complexportal
CST complex	complexportal:CPX-25746	CST complex	rdfs:label	pubmed:20008938,pubmed:29774234	complexportal
SREBP-SCAP-INSIG sequestering complex, INSIG1-SREBF2 variant	complexportal:CPX-25747	SREBP-SCAP-INSIG sequestering complex, INSIG1-SREBF2 variant	rdfs:label	pubmed:12202038,pubmed:28841344	complexportal
SREBP-SCAP-INSIG sequestering complex, INSIG2-SREBF2 variant	complexportal:CPX-25748	SREBP-SCAP-INSIG sequestering complex, INSIG2-SREBF2 variant	rdfs:label	pubmed:12202038,pubmed:28841344,pubmed:33446483	complexportal
SREBP-SCAP-INSIG sequestering complex, INSIG2-SREBF1 variant	complexportal:CPX-25749	SREBP-SCAP-INSIG sequestering complex, INSIG2-SREBF1 variant	rdfs:label	pubmed:12202038,pubmed:28841344,pubmed:33446483	complexportal
SREBP-SCAP-INSIG sequestering complex, INSIG1-SREBF1 variant	complexportal:CPX-25750	SREBP-SCAP-INSIG sequestering complex, INSIG1-SREBF1 variant	rdfs:label	pubmed:12202038,pubmed:28841344	complexportal
Mitochondrial isocitrate dehydrogenase complex (NAD+)	complexportal:CPX-25751	Mitochondrial isocitrate dehydrogenase complex (NAD+)	rdfs:label	pubmed:28104670	complexportal
AMPK complex	complexportal:CPX-25752	AMPK complex	rdfs:label	pubmed:17289942,pubmed:17937917,pubmed:25639242	complexportal
AMPK complex	complexportal:CPX-25753	AMPK complex	rdfs:label	pubmed:27729213	complexportal
Nucleosome core particle	complexportal:CPX-25754	Nucleosome complex, H2A type 1 variant 	oboInOwl:hasRelatedSynonym		complexportal
Nucleosome complex, H2A type 1 variant 	complexportal:CPX-25754	Nucleosome complex, H2A type 1 variant 	rdfs:label	pubmed:15951514,pubmed:21812398,pubmed:28104852,pubmed:38519511	complexportal
Noncanonical nucleosome complex	complexportal:CPX-25755	Hexasome complex	oboInOwl:hasRelatedSynonym		complexportal
Hexasome complex	complexportal:CPX-25755	Hexasome complex	rdfs:label	pubmed:31216039,pubmed:33856458,pubmed:37384673,pubmed:37624885	complexportal
SREBP-SCAP transcription regulator complex	complexportal:CPX-25756	SREBP-SCAP transcription regulator complex	rdfs:label	pubmed:11832248,pubmed:11988566	complexportal
Shelterin complex	complexportal:CPX-25757	Shelterin complex	rdfs:label	pubmed:18535244,pubmed:29149597,pubmed:29160296	complexportal
SEPT2:SEPT6:SEPT7:SEPT9 complex	complexportal:CPX-25758	Septin complex, octamer variant, SEPT2-SEPT6-SEPT-7-SEPT9	oboInOwl:hasRelatedSynonym		complexportal
Septin complex, octamer variant, SEPT2-SEPT6-SEPT-7-SEPT9	complexportal:CPX-25758	Septin complex, octamer variant, SEPT2-SEPT6-SEPT-7-SEPT9	rdfs:label	pubmed:33039354,pubmed:35309913,pubmed:36127729,pubmed:36562751	complexportal
CAAX-protein geranylgeranyltransferase complex	complexportal:CPX-25759	Protein farnesyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
Protein farnesyltransferase complex	complexportal:CPX-25759	Protein farnesyltransferase complex	rdfs:label	pubmed:10617635	complexportal
CAAX-protein geranylgeranyltransferase complex	complexportal:CPX-25760	Protein geranylgeranyltransferase complex	oboInOwl:hasRelatedSynonym		complexportal
Protein geranylgeranyltransferase complex	complexportal:CPX-25760	Protein geranylgeranyltransferase complex	rdfs:label	pubmed:9781874	complexportal
SEPT2:SEPT6:SEPT7:SEPT9 complex	complexportal:CPX-25761	Septin complex, octamer variant, SEPT2-SEPT6-SEPT-7-SEPT3	oboInOwl:hasRelatedSynonym		complexportal
Septin complex, octamer variant, SEPT2-SEPT6-SEPT-7-SEPT3	complexportal:CPX-25761	Septin complex, octamer variant, SEPT2-SEPT6-SEPT-7-SEPT3	rdfs:label	pubmed:33039354,pubmed:33185030,pubmed:36127729,pubmed:36562751	complexportal
Short transient receptor potential channel complex,TRPC1-TRPC4 variant	complexportal:CPX-25762	Short transient receptor potential channel complex,TRPC1-TRPC4 variant	rdfs:label	pubmed:22157757,pubmed:32004513,pubmed:38273937	complexportal
Autophagy-specific vps34 PI3-kinase complex I	complexportal:CPX-25763	Phosphatidylinositol 3-kinase complex, class III, type I	oboInOwl:hasRelatedSynonym		complexportal
Phosphatidylinositol 3-kinase complex, class III, type I	complexportal:CPX-25763	Phosphatidylinositol 3-kinase complex, class III, type I	rdfs:label	pubmed:31941401,pubmed:34499173	complexportal
Mitochondrial proton translocating ATP synthase complex	complexportal:CPX-25764	Mitochondrial proton translocating ATP synthase complex	rdfs:label	pubmed:36081786	complexportal
Short transient receptor potential channel complex, TRPC1-TRPC5 variant	complexportal:CPX-25765	Short transient receptor potential channel complex, TRPC1-TRPC5 variant	rdfs:label	pubmed:22157757,pubmed:38273937	complexportal
SEPT2:SEPT6:SEPT7 complex	complexportal:CPX-25766	Septin complex, hexamer variant, SEPT2-SEPT6-SEPT-7	oboInOwl:hasRelatedSynonym		complexportal
Septin complex, hexamer variant, SEPT2-SEPT6-SEPT-7	complexportal:CPX-25766	Septin complex, hexamer variant, SEPT2-SEPT6-SEPT-7	rdfs:label	pubmed:22314400,pubmed:33039354,pubmed:35309913,pubmed:36127729,pubmed:36562751	complexportal
Alternative PDRG1-containing Prefoldin complex	complexportal:CPX-25767	Prefoldin co-chaperone complex	oboInOwl:hasRelatedSynonym		complexportal
Prefoldin-like complex	complexportal:CPX-25767	Prefoldin co-chaperone complex	oboInOwl:hasRelatedSynonym		complexportal
Prefoldin-like module	complexportal:CPX-25767	Prefoldin co-chaperone complex	oboInOwl:hasRelatedSynonym		complexportal
Prefoldin co-chaperone complex	complexportal:CPX-25767	Prefoldin co-chaperone complex	rdfs:label	pubmed:32699605,pubmed:34761191,pubmed:38498526,pubmed:38532014	complexportal
RING4-RING11 complex	complexportal:CPX-25769	TAP antigen peptide transporter complex	oboInOwl:hasRelatedSynonym		complexportal
Y3-Y1 complex	complexportal:CPX-25769	TAP antigen peptide transporter complex	oboInOwl:hasRelatedSynonym		complexportal
PSF1-PSF2 complex	complexportal:CPX-25769	TAP antigen peptide transporter complex	oboInOwl:hasRelatedSynonym		complexportal
ABCB2-ABCB3 complex	complexportal:CPX-25769	TAP antigen peptide transporter complex	oboInOwl:hasRelatedSynonym		complexportal
ABC transporter complex	complexportal:CPX-25769	TAP antigen peptide transporter complex	oboInOwl:hasRelatedSynonym		complexportal
Transporter associated with antigen processing complex	complexportal:CPX-25769	TAP antigen peptide transporter complex	oboInOwl:hasRelatedSynonym		complexportal
TAP antigen peptide transporter complex	complexportal:CPX-25769	TAP antigen peptide transporter complex	rdfs:label	pubmed:19297616,pubmed:38805290	complexportal
Calypso-ASX compllex	complexportal:CPX-2577	Polycomb repressive deubiquitinase complex	oboInOwl:hasRelatedSynonym		complexportal
PR-DUB complex	complexportal:CPX-2577	Polycomb repressive deubiquitinase complex	oboInOwl:hasRelatedSynonym		complexportal
Polycomb repressive deubiquitinase complex	complexportal:CPX-2577	Polycomb repressive deubiquitinase complex	rdfs:label	pubmed:20436459,pubmed:28778878,pubmed:30258054	complexportal
Cytosolic thiouridylase complex	complexportal:CPX-25770	Cytosolic tRNA wobble base thiouridylase complex	oboInOwl:hasRelatedSynonym		complexportal
ctu1-ctu2 complex	complexportal:CPX-25770	Cytosolic tRNA wobble base thiouridylase complex	oboInOwl:hasRelatedSynonym		complexportal
Cytosolic tRNA wobble base thiouridylase complex	complexportal:CPX-25770	Cytosolic tRNA wobble base thiouridylase complex	rdfs:label	pubmed:18391219	complexportal
MRH5C complex	complexportal:CPX-25771	MRH5C complex	rdfs:label	pubmed:34634819,pubmed:38499152	complexportal
Autophagy-specific vps34 PI3-kinase complex I	complexportal:CPX-25772	Phosphatidylinositol 3-kinase complex, class III, type II	oboInOwl:hasRelatedSynonym		complexportal
Phosphatidylinositol 3-kinase complex, class III, type II	complexportal:CPX-25772	Phosphatidylinositol 3-kinase complex, class III, type II	rdfs:label	pubmed:34499173	complexportal
Atg1/ULK1 protein kinase complex	complexportal:CPX-25773	Atg1/ULK1 protein kinase complex	rdfs:label	pubmed:26030876,pubmed:32909946,pubmed:34499173,pubmed:35406650	complexportal
CCR4-NOT mRNA deadenylase complex	complexportal:CPX-25774	CCR4-NOT mRNA deadenylase complex	rdfs:label	pubmed:27851962,pubmed:37279920	complexportal
Short transient receptor potential channel complex,TRPC1-TRPC4-TRPC5 variant	complexportal:CPX-25775	Short transient receptor potential channel complex,TRPC1-TRPC4-TRPC5 variant	rdfs:label	pubmed:22157757,pubmed:32004513,pubmed:38273937	complexportal
Short transient receptor potential channel complex, TRPC5 variant	complexportal:CPX-25776	Short transient receptor potential channel complex, TRPC5 variant	rdfs:label	pubmed:22157757,pubmed:38273937	complexportal
RNA-induced transcriptional silencing	complexportal:CPX-25777	RITS transcriptional silencing complex	oboInOwl:hasRelatedSynonym		complexportal
RITS transcriptional silencing complex	complexportal:CPX-25777	RITS transcriptional silencing complex	rdfs:label	pubmed:14704433,pubmed:22081013,pubmed:31213126	complexportal
Short transient receptor potential channel complex, TRPC4 variant	complexportal:CPX-25778	Short transient receptor potential channel complex, TRPC4 variant	rdfs:label	pubmed:22157757,pubmed:32004513,pubmed:38273937	complexportal
ARC complex	complexportal:CPX-25779	Argonaute siRNA chaperone complex	oboInOwl:hasRelatedSynonym		complexportal
Argonaute siRNA chaperone complex	complexportal:CPX-25779	Argonaute siRNA chaperone complex	rdfs:label	pubmed:17310250,pubmed:31213126	complexportal
Polycomb repressive complex 1, Psc variant	complexportal:CPX-2578	Polycomb repressive complex 1, Psc variant	rdfs:label	pubmed:28778878	complexportal
RDR complex	complexportal:CPX-25780	RNA-directed RNA polymerase complex	oboInOwl:hasRelatedSynonym		complexportal
RNA-directed RNA polymerase complex	complexportal:CPX-25780	RNA-directed RNA polymerase complex	rdfs:label	pubmed:15607976	complexportal
Regulator of the H+-ATPase of vacuolar and endosomal membranes complex	complexportal:CPX-25781	RAVE complex	oboInOwl:hasRelatedSynonym		complexportal
RAVE complex	complexportal:CPX-25781	RAVE complex	rdfs:label	pubmed:18441123	complexportal
SNARE complex STX17-SNAP29-VAMP8	complexportal:CPX-25782	SNARE complex STX17-SNAP29-VAMP8	rdfs:label	pubmed:23217709,pubmed:25686604,pubmed:29790818,pubmed:32817423,pubmed:37848589,pubmed:38534345	complexportal
SNARE complex STX17-SNAP29-VAMP7	complexportal:CPX-25783	SNARE complex STX17-SNAP29-VAMP7	rdfs:label	pubmed:23217709,pubmed:25686604,pubmed:29790818,pubmed:30655294,pubmed:37848589,pubmed:38534345	complexportal
SWI5-SWI2 mating-type switching complex	complexportal:CPX-25785	SWI5-SWI2 mating-type switching complex	rdfs:label	pubmed:14663140,pubmed:36951094	complexportal
SNARE priming complex STX17-SNAP29-YKT6	complexportal:CPX-25786	SNARE priming complex STX17-SNAP29-YKT6	rdfs:label	pubmed:23217709,pubmed:29790818,pubmed:32817423,pubmed:37848589,pubmed:38340317,pubmed:38534345	complexportal
Arp 2/3 complex	complexportal:CPX-2579	Actin-related protein 2/3 complex, ARPC1B-ACTR3-ARPC5 variant	oboInOwl:hasRelatedSynonym		complexportal
Actin-related protein 2/3 complex, ARPC1B-ACTR3-ARPC5 variant	complexportal:CPX-2579	Actin-related protein 2/3 complex, ARPC1B-ACTR3-ARPC5 variant	rdfs:label	pubmed:26655834,pubmed:32661131	complexportal
muscle-type nicotinic cholinergic receptor complex, alpha1-beta1-delta-epsilon	complexportal:CPX-258	Muscle-type nicotinic acetylcholine receptor complex, alpha1-beta1-delta-epsilon	oboInOwl:hasRelatedSynonym		complexportal
muscle-type nicotinic acetylcholine-gated ion channel complex (foetal extrajunctional)	complexportal:CPX-258	Muscle-type nicotinic acetylcholine receptor complex, alpha1-beta1-delta-epsilon	oboInOwl:hasRelatedSynonym		complexportal
muscle-type nicotinic acetylcholine receptor complex (foetal extrajunctional)	complexportal:CPX-258	Muscle-type nicotinic acetylcholine receptor complex, alpha1-beta1-delta-epsilon	oboInOwl:hasRelatedSynonym		complexportal
muscle-type nicotinic acetylcholine receptor; alpha1-beta1-delta-epsilon	complexportal:CPX-258	Muscle-type nicotinic acetylcholine receptor complex, alpha1-beta1-delta-epsilon	oboInOwl:hasRelatedSynonym		complexportal
muscle-type nicotinic cholinergic receptor complex (foetal extrajunctional)	complexportal:CPX-258	Muscle-type nicotinic acetylcholine receptor complex, alpha1-beta1-delta-epsilon	oboInOwl:hasRelatedSynonym		complexportal
