text	curie	name	predicate	type	provenance	source
Solute carrier family 4	hgnc.genegroup:2157	Solute carrier family 4	rdfs:label		pubmed:23506864	hgnc.genegroup
SLC5	hgnc.genegroup:2158	Solute carrier family 5	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 5	hgnc.genegroup:2158	Solute carrier family 5	rdfs:label		pubmed:23506865	hgnc.genegroup
SLC6	hgnc.genegroup:2159	Solute carrier family 6	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 6	hgnc.genegroup:2159	Solute carrier family 6	rdfs:label		pubmed:23506866	hgnc.genegroup
PROKR	hgnc.genegroup:216	Prokineticin receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Prokineticin receptors	hgnc.genegroup:216	Prokineticin receptors	rdfs:label			hgnc.genegroup
SLC7	hgnc.genegroup:2160	Solute carrier family 7	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 7	hgnc.genegroup:2160	Solute carrier family 7	rdfs:label		pubmed:23506863	hgnc.genegroup
SLC8	hgnc.genegroup:2161	Solute carrier family 8	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 8	hgnc.genegroup:2161	Solute carrier family 8	rdfs:label		pubmed:23506867	hgnc.genegroup
SLC9	hgnc.genegroup:2162	Solute carrier family 9	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 9	hgnc.genegroup:2162	Solute carrier family 9	rdfs:label		pubmed:23506868	hgnc.genegroup
SLC10	hgnc.genegroup:2163	Solute carrier family 10	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 10	hgnc.genegroup:2163	Solute carrier family 10	rdfs:label		pubmed:23506869	hgnc.genegroup
SLC11	hgnc.genegroup:2164	Solute carrier family 11	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 11	hgnc.genegroup:2164	Solute carrier family 11	rdfs:label		pubmed:23506870	hgnc.genegroup
SLC13	hgnc.genegroup:2165	Solute carrier family 13	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 13	hgnc.genegroup:2165	Solute carrier family 13	rdfs:label		pubmed:23506872	hgnc.genegroup
SLC14	hgnc.genegroup:2166	Solute carrier family 14	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 14	hgnc.genegroup:2166	Solute carrier family 14	rdfs:label		pubmed:23506873	hgnc.genegroup
SLC15	hgnc.genegroup:2167	Solute carrier family 15	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 15	hgnc.genegroup:2167	Solute carrier family 15	rdfs:label		pubmed:23506874	hgnc.genegroup
SLC16	hgnc.genegroup:2168	Solute carrier family 16	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 16	hgnc.genegroup:2168	Solute carrier family 16	rdfs:label		pubmed:23506875	hgnc.genegroup
SLC17	hgnc.genegroup:2169	Solute carrier family 17	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 17	hgnc.genegroup:2169	Solute carrier family 17	rdfs:label		pubmed:23506876	hgnc.genegroup
RXFP	hgnc.genegroup:217	Relaxin family peptide receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Relaxin family peptide receptors	hgnc.genegroup:217	Relaxin family peptide receptors	rdfs:label			hgnc.genegroup
SLC18	hgnc.genegroup:2170	Solute carrier family 18	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 18	hgnc.genegroup:2170	Solute carrier family 18	rdfs:label		pubmed:23506877	hgnc.genegroup
SLC19	hgnc.genegroup:2171	Solute carrier family 19	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 19	hgnc.genegroup:2171	Solute carrier family 19	rdfs:label		pubmed:23506878	hgnc.genegroup
SLC20	hgnc.genegroup:2172	Solute carrier family 20	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 20	hgnc.genegroup:2172	Solute carrier family 20	rdfs:label		pubmed:23506879	hgnc.genegroup
SLC22	hgnc.genegroup:2173	Solute carrier family 22	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 22	hgnc.genegroup:2173	Solute carrier family 22	rdfs:label		pubmed:23506881,pubmed:35901096	hgnc.genegroup
SLC23	hgnc.genegroup:2174	Solute carrier family 23	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 23	hgnc.genegroup:2174	Solute carrier family 23	rdfs:label		pubmed:23506882	hgnc.genegroup
SLC24	hgnc.genegroup:2175	Solute carrier family 24	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 24	hgnc.genegroup:2175	Solute carrier family 24	rdfs:label		pubmed:23506883	hgnc.genegroup
SLC25	hgnc.genegroup:2176	Solute carrier family 25	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 25	hgnc.genegroup:2176	Solute carrier family 25	rdfs:label		pubmed:23266187	hgnc.genegroup
SLC26	hgnc.genegroup:2177	Solute carrier family 26	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 26	hgnc.genegroup:2177	Solute carrier family 26	rdfs:label		pubmed:23506885	hgnc.genegroup
SLC27	hgnc.genegroup:2178	Solute carrier family 27	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 27	hgnc.genegroup:2178	Solute carrier family 27	rdfs:label		pubmed:23506886	hgnc.genegroup
SLC28	hgnc.genegroup:2179	Solute carrier family 28	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 28	hgnc.genegroup:2179	Solute carrier family 28	rdfs:label		pubmed:23506887	hgnc.genegroup
CMKLR	hgnc.genegroup:218	Chemerin receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Chemerin receptors	hgnc.genegroup:218	Chemerin receptors	rdfs:label			hgnc.genegroup
SLC29	hgnc.genegroup:2180	Solute carrier family 29	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 29	hgnc.genegroup:2180	Solute carrier family 29	rdfs:label		pubmed:23506887	hgnc.genegroup
SLC30	hgnc.genegroup:2181	Solute carrier family 30	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 30	hgnc.genegroup:2181	Solute carrier family 30	rdfs:label		pubmed:23506888	hgnc.genegroup
SLC31	hgnc.genegroup:2182	Solute carrier family 31	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 31	hgnc.genegroup:2182	Solute carrier family 31	rdfs:label		pubmed:23506889	hgnc.genegroup
SLC32	hgnc.genegroup:2183	Solute carrier family 32	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 32	hgnc.genegroup:2183	Solute carrier family 32	rdfs:label		pubmed:23506890	hgnc.genegroup
SLC33	hgnc.genegroup:2184	Solute carrier family 33	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 33	hgnc.genegroup:2184	Solute carrier family 33	rdfs:label		pubmed:23506891,pubmed:27981419	hgnc.genegroup
SLC34	hgnc.genegroup:2185	Solute carrier family 34	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 34	hgnc.genegroup:2185	Solute carrier family 34	rdfs:label		pubmed:23506879	hgnc.genegroup
SLC35	hgnc.genegroup:2186	Solute carrier family 35	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 35	hgnc.genegroup:2186	Solute carrier family 35	rdfs:label		pubmed:23506892	hgnc.genegroup
SLC36	hgnc.genegroup:2187	Solute carrier family 36	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 36	hgnc.genegroup:2187	Solute carrier family 36	rdfs:label		pubmed:23506890	hgnc.genegroup
SLC38	hgnc.genegroup:2188	Solute carrier family 38	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 38	hgnc.genegroup:2188	Solute carrier family 38	rdfs:label		pubmed:23506890	hgnc.genegroup
SLC37	hgnc.genegroup:2189	Solute carrier family 37	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 37	hgnc.genegroup:2189	Solute carrier family 37	rdfs:label		pubmed:23506893	hgnc.genegroup
F2R	hgnc.genegroup:219	F2R receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
F2R receptors	hgnc.genegroup:219	F2R receptors	rdfs:label			hgnc.genegroup
SLC40	hgnc.genegroup:2190	Solute carrier family 40	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 40	hgnc.genegroup:2190	Solute carrier family 40	rdfs:label		pubmed:23506870	hgnc.genegroup
SLC41	hgnc.genegroup:2191	Solute carrier family 41	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 41	hgnc.genegroup:2191	Solute carrier family 41	rdfs:label		pubmed:23506895	hgnc.genegroup
SLC42	hgnc.genegroup:2192	Solute carrier family 42	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 42	hgnc.genegroup:2192	Solute carrier family 42	rdfs:label		pubmed:23506896	hgnc.genegroup
SLC43	hgnc.genegroup:2193	Solute carrier family 43	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 43	hgnc.genegroup:2193	Solute carrier family 43	rdfs:label		pubmed:23268354	hgnc.genegroup
SLC44	hgnc.genegroup:2194	Solute carrier family 44	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 44	hgnc.genegroup:2194	Solute carrier family 44	rdfs:label		pubmed:23506897	hgnc.genegroup
SLC45	hgnc.genegroup:2195	Solute carrier family 45	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 45	hgnc.genegroup:2195	Solute carrier family 45	rdfs:label		pubmed:23506898	hgnc.genegroup
SLC46	hgnc.genegroup:2196	Solute carrier family 46	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 46	hgnc.genegroup:2196	Solute carrier family 46	rdfs:label		pubmed:23506878	hgnc.genegroup
SLC47	hgnc.genegroup:2197	Solute carrier family 47	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 47	hgnc.genegroup:2197	Solute carrier family 47	rdfs:label		pubmed:23506899	hgnc.genegroup
SLC48	hgnc.genegroup:2198	Solute carrier family 48	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 48	hgnc.genegroup:2198	Solute carrier family 48	rdfs:label		pubmed:23506900	hgnc.genegroup
SLC49, FLVCR	hgnc.genegroup:2199	Solute carrier family 49	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 49	hgnc.genegroup:2199	Solute carrier family 49	rdfs:label		pubmed:23506900	hgnc.genegroup
Peptide receptors	hgnc.genegroup:220	Peptide receptors	rdfs:label			hgnc.genegroup
SLC50	hgnc.genegroup:2200	Solute carrier family 50	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 50	hgnc.genegroup:2200	Solute carrier family 50	rdfs:label		pubmed:23506865	hgnc.genegroup
SLC52	hgnc.genegroup:2202	Solute carrier family 52	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 52	hgnc.genegroup:2202	Solute carrier family 52	rdfs:label		pubmed:23506902	hgnc.genegroup
SLC53	hgnc.genegroup:2203	Solute carrier family 53	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 53	hgnc.genegroup:2203	Solute carrier family 53	rdfs:label		pubmed:23791524	hgnc.genegroup
SLC54, MPC	hgnc.genegroup:2204	Solute carrier family 54, mitochondrial pyruvate carriers	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 54, mitochondrial pyruvate carriers	hgnc.genegroup:2204	Solute carrier family 54, mitochondrial pyruvate carriers	rdfs:label		pubmed:33260588	hgnc.genegroup
SLC55, LETM	hgnc.genegroup:2205	Solute carrier family 55, LETM mitochondrial cation/proton exchangers	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 55, LETM mitochondrial cation/proton exchangers	hgnc.genegroup:2205	Solute carrier family 55, LETM mitochondrial cation/proton exchangers	rdfs:label		pubmed:33260588,pubmed:36321428	hgnc.genegroup
SLC57, NIPA	hgnc.genegroup:2206	Solute carrier family 57, NIPA-like magnesium transporters	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 57, NIPA-like magnesium transporters	hgnc.genegroup:2206	Solute carrier family 57, NIPA-like magnesium transporters	rdfs:label		pubmed:18667602	hgnc.genegroup
SLC58	hgnc.genegroup:2207	Solute carrier family 58	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 58	hgnc.genegroup:2207	Solute carrier family 58	rdfs:label		pubmed:19940067	hgnc.genegroup
SLC59	hgnc.genegroup:2208	Solute carrier family 59	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 59	hgnc.genegroup:2208	Solute carrier family 59	rdfs:label		pubmed:18694395	hgnc.genegroup
SLC60, MFSD4	hgnc.genegroup:2209	Solute carrier family 60	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 60	hgnc.genegroup:2209	Solute carrier family 60	rdfs:label		pubmed:35901096	hgnc.genegroup
AGTR	hgnc.genegroup:221	Angiotensin receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Angiotensin receptors	hgnc.genegroup:221	Angiotensin receptors	rdfs:label			hgnc.genegroup
SLC61, MFSD5	hgnc.genegroup:2210	Solute carrier family 61	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 61	hgnc.genegroup:2210	Solute carrier family 61	rdfs:label		pubmed:21464289	hgnc.genegroup
SLC62, ANKH	hgnc.genegroup:2211	Solute carrier family 62	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 62	hgnc.genegroup:2211	Solute carrier family 62	rdfs:label		pubmed:10894769	hgnc.genegroup
SLC63, SPNS	hgnc.genegroup:2212	Solute carrier family 63, sphingosine phosphate transporters	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 63, sphingosine phosphate transporters	hgnc.genegroup:2212	Solute carrier family 63, sphingosine phosphate transporters	rdfs:label		pubmed:35901096	hgnc.genegroup
SLC64, TMEM165	hgnc.genegroup:2213	Solute carrier family 64	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 64	hgnc.genegroup:2213	Solute carrier family 64	rdfs:label		pubmed:35901096	hgnc.genegroup
SLC65	hgnc.genegroup:2214	Solute carrier family 65	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 65	hgnc.genegroup:2214	Solute carrier family 65	rdfs:label		pubmed:10783261	hgnc.genegroup
SLC66	hgnc.genegroup:2215	Solute carrier family 66	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier family 66	hgnc.genegroup:2215	Solute carrier family 66	rdfs:label		pubmed:30177408	hgnc.genegroup
SLCO	hgnc.genegroup:2216	Solute carrier organic anion transporter family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Solute carrier organic anion transporter family	hgnc.genegroup:2216	Solute carrier organic anion transporter family	rdfs:label		pubmed:23506880	hgnc.genegroup
DISP	hgnc.genegroup:2217	Dispatched RND transporter family 	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Dispatched RND transporter family 	hgnc.genegroup:2217	Dispatched RND transporter family 	rdfs:label		pubmed:35901096	hgnc.genegroup
TMEM14	hgnc.genegroup:2219	Transmembrane protein 14 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Transmembrane protein 14 family	hgnc.genegroup:2219	Transmembrane protein 14 family	rdfs:label		pubmed:35901096	hgnc.genegroup
Bombesin receptors	hgnc.genegroup:222	Bombesin receptors	rdfs:label			hgnc.genegroup
Glycosylphosphatidylinositol-N-acetylglucosaminyltransferase complex	hgnc.genegroup:2223	Glycosylphosphatidylinositol-N-acetylglucosaminyltransferase complex	rdfs:label		pubmed:16162815,pubmed:32156170	hgnc.genegroup
TUBGCP	hgnc.genegroup:2224	Tubulin gamma complex component family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Tubulin gamma complex component family	hgnc.genegroup:2224	Tubulin gamma complex component family	rdfs:label		pubmed:11694571	hgnc.genegroup
NHERF	hgnc.genegroup:2226	NHERF family PDZ scaffold proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
NHERF family PDZ scaffold proteins	hgnc.genegroup:2226	NHERF family PDZ scaffold proteins	rdfs:label		pubmed:23482569,pubmed:26092975,pubmed:28950951	hgnc.genegroup
TSNAXIP1 domain containing	hgnc.genegroup:2229	TSNAXIP1 domain containing	rdfs:label		pubmed:36598146	hgnc.genegroup
BDKR	hgnc.genegroup:223	Bradykinin receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Bradykinin receptors	hgnc.genegroup:223	Bradykinin receptors	rdfs:label			hgnc.genegroup
YTH	hgnc.genegroup:2230	YTH domain containing N6-methyladenosine readers	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
YTH domain containing N6-methyladenosine readers	hgnc.genegroup:2230	YTH domain containing N6-methyladenosine readers	rdfs:label		pubmed:26318451,pubmed:27351695,pubmed:29791134,pubmed:36694229	hgnc.genegroup
THBS	hgnc.genegroup:2231	Thrombospondin family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Thrombospondin family	hgnc.genegroup:2231	Thrombospondin family	rdfs:label		pubmed:21875984	hgnc.genegroup
ISM	hgnc.genegroup:2232	Isthmin family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Isthmin family	hgnc.genegroup:2232	Isthmin family	rdfs:label		pubmed:15194193,pubmed:36611811	hgnc.genegroup
MAT	hgnc.genegroup:2234	Methionine adenosyltransferase family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Methionine adenosyltransferase family	hgnc.genegroup:2234	Methionine adenosyltransferase family	rdfs:label		pubmed:23425511	hgnc.genegroup
STAG	hgnc.genegroup:2239	STAG family cohesin complex components	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
STAG family cohesin complex components	hgnc.genegroup:2239	STAG family cohesin complex components	rdfs:label		pubmed:10698974	hgnc.genegroup
Cholecystokinin receptors	hgnc.genegroup:224	Cholecystokinin receptors	rdfs:label		pubmed:7491953	hgnc.genegroup
Nebulin family	hgnc.genegroup:2240	Nebulin family	rdfs:label		pubmed:20951588	hgnc.genegroup
Gfo/Idh/MocA-like oxidoreductase domain containing	hgnc.genegroup:2241	Gfo/Idh/MocA-like oxidoreductase domain containing	rdfs:label			hgnc.genegroup
BNC	hgnc.genegroup:2242	Basonuclin zinc finger proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Basonuclin zinc finger proteins	hgnc.genegroup:2242	Basonuclin zinc finger proteins	rdfs:label		pubmed:20870008	hgnc.genegroup
PROK	hgnc.genegroup:2243	Prokineticin family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Prokineticin family	hgnc.genegroup:2243	Prokineticin family	rdfs:label		pubmed:29537336	hgnc.genegroup
PROM	hgnc.genegroup:2244	Prominin family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Prominin family	hgnc.genegroup:2244	Prominin family	rdfs:label		pubmed:12514187	hgnc.genegroup
Secretory calcium-binding phosphoprotein family	hgnc.genegroup:2245	Secretory calcium-binding phosphoprotein family	rdfs:label		pubmed:12646701,pubmed:16358265	hgnc.genegroup
FERRY complex subunits	hgnc.genegroup:2246	FERRY complex subunits	rdfs:label		pubmed:37267905,pubmed:37267906,pubmed:40062705	hgnc.genegroup
COL	hgnc.genegroup:2247	Fibrillar collagens	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Fibrillar collagens	hgnc.genegroup:2247	Fibrillar collagens	rdfs:label		pubmed:20386646	hgnc.genegroup
COL	hgnc.genegroup:2248	Fibril associated collagens with interrupted triple helices	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Fibril associated collagens with interrupted triple helices	hgnc.genegroup:2248	Fibril associated collagens with interrupted triple helices	rdfs:label		pubmed:1882421,pubmed:21421911	hgnc.genegroup
COL	hgnc.genegroup:2249	Network forming collagens	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Network forming collagens	hgnc.genegroup:2249	Network forming collagens	rdfs:label		pubmed:21421911	hgnc.genegroup
EDNR	hgnc.genegroup:225	Endothelin receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Endothelin receptors	hgnc.genegroup:225	Endothelin receptors	rdfs:label		pubmed:19174480	hgnc.genegroup
COL	hgnc.genegroup:2250	Membrane associated collagens with interrupted triple helices	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
