subject_id	subject_label	object_id	object_label	predicate_id	mapping_justification
zfin:ZDB-GENE-040625-96	psma5	ncbigene:403011	psma5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040625-97	ino80c	ncbigene:791987	ino80c	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040628-1	rbm24a	ncbigene:405801	rbm24a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040628-2	aptx	ncbigene:405797	aptx	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040628-3	dlg4b	ncbigene:405796	dlg4b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040628-4	bsx	ncbigene:573364	bsx	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040628-5	irx5b	ncbigene:405792	irx5b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040629-1	ifng1	ncbigene:405790	ifng1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040629-2	sp7	ncbigene:405789	sp7	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040629-3	runx2a	ncbigene:405784	runx2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040629-4	runx2b	ncbigene:405788	runx2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040630-1	gfra2a	ncbigene:405794	gfra2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040630-10	uts2b	ncbigene:402853	uts2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040630-11	uts2a	ncbigene:405774	uts2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040630-2	fibpb	ncbigene:405787	fibpb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040630-3	ren	ncbigene:405786	ren	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040630-4	ubl3b	ncbigene:405782	ubl3b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040630-5	nfe2l1a	ncbigene:405781	nfe2l1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040630-6	rnd1a	ncbigene:405780	rnd1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040630-7	pou1f1	ncbigene:405777	pou1f1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040630-8	glceb	ncbigene:100007670	glceb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040630-9	glcea	ncbigene:405776	glcea	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040701-1	nlk1	ncbigene:405892	nlk1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040702-1	hbbe2	ncbigene:405772	hbbe2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040702-2	il1b	ncbigene:405770	il1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040702-3	syk	ncbigene:405769	syk	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040702-4	blnk	ncbigene:405764	blnk	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040702-5	kcnh6a	ncbigene:405763	kcnh6a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040702-6	nr5a1b	ncbigene:405759	nr5a1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040702-7	cnr2	ncbigene:795246	cnr2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-1	zgc:91968	ncbigene:431714	zgc:91968	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-11	nr4a1	ncbigene:431720	nr4a1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-12	mrrf	ncbigene:431721	mrrf	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-13	sntb1	ncbigene:431722	sntb1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-14	tha1	ncbigene:431723	tha1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-15	impdh1a	ncbigene:431724	impdh1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-17	tmem30b	ncbigene:431726	tmem30b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-19	mgat4b	ncbigene:431727	mgat4b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-20	mthfd2	ncbigene:100004977	mthfd2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-21	zgc:91890	ncbigene:431729	zgc:91890	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-22	cdc42ep4a	ncbigene:431730	cdc42ep4a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-23	litaf	ncbigene:431731	litaf	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-24	smpx	ncbigene:431732	smpx	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-25	tspan9b	ncbigene:431733	tspan9b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-26	tmem30aa	ncbigene:337397	tmem30aa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-27	eno2	ncbigene:402874	eno2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-28	cyp2x8	ncbigene:431734	cyp2x8	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-29	anks4b	ncbigene:431735	anks4b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-3	rbck1	ncbigene:431715	rbck1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-30	bambib	ncbigene:431736	bambib	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-31	rgcc	ncbigene:431737	rgcc	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-32	mob3c	ncbigene:431738	mob3c	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-33	cmah	ncbigene:431739	cmah	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-34	kiaa0513	ncbigene:431740	kiaa0513	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-35	cep41	ncbigene:431741	cep41	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-37	gmppaa	ncbigene:431743	gmppaa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-38	sh3bgrl2	ncbigene:431744	sh3bgrl2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-39	btbd9	ncbigene:557659	btbd9	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-4	sat1a.2	ncbigene:431716	sat1a.2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-40	prpsap1	ncbigene:431746	prpsap1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-41	trub2	ncbigene:431747	trub2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-42	dbnla	ncbigene:431748	dbnla	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-43	ppp1r42	ncbigene:431749	ppp1r42	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-44	fam32a	ncbigene:431750	fam32a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-45	prpf18	ncbigene:431751	prpf18	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-48	acaa1	ncbigene:431754	acaa1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-49	tpgs2	ncbigene:431755	tpgs2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-50	mmadhcb	ncbigene:402886	mmadhcb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-52	rabepk	ncbigene:431756	rabepk	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-53	spag6	ncbigene:431757	spag6	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-54	plpp5	ncbigene:431758	plpp5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-55	prss35	ncbigene:431759	prss35	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-56	tatdn1	ncbigene:100151626	tatdn1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-58	tfcp2l1	ncbigene:431761	tfcp2l1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-59	mgst1.2	ncbigene:431762	mgst1.2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-6	mapre3b	ncbigene:431717	mapre3b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-60	gadd45ab	ncbigene:431763	gadd45ab	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-61	cpa4	ncbigene:431764	cpa4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-63	nfil3-6	ncbigene:431765	nfil3-6	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-64	htra1a	ncbigene:431766	htra1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-65	dctn3	ncbigene:431767	dctn3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-68	aar2	ncbigene:431768	aar2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-69	pak4	ncbigene:431769	pak4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-7	hdac11	ncbigene:431718	hdac11	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-70	mpp2b	ncbigene:431770	mpp2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-71	kctd4	ncbigene:792402	kctd4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-72	sgtb	ncbigene:431772	sgtb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-73	enoph1	ncbigene:431773	enoph1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-74	bgna	ncbigene:431774	bgna	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-75	rhbdf1a	ncbigene:798402	rhbdf1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-77	snx7	ncbigene:431776	snx7	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-78	tuba7l	ncbigene:431777	tuba7l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-8	ubxn7	ncbigene:402913	ubxn7	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040704-9	elavl2	ncbigene:431719	elavl2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040707-1	irx1a	ncbigene:403019	irx1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040708-1	prdm5	ncbigene:432371	prdm5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040709-1	otomp	ncbigene:565818	otomp	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040709-2	cpsf1	ncbigene:432372	cpsf1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040711-1	ipo11	ncbigene:432373	ipo11	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040711-2	nceh1a	ncbigene:432374	nceh1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040711-3	twf1b	ncbigene:432375	twf1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040711-4	phtf2	ncbigene:432376	phtf2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040712-1	ltv1	ncbigene:436587	ltv1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040712-2	gcgb	ncbigene:436584	gcgb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040712-4	irx4b	ncbigene:474318	irx4b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040712-5	irx6a	ncbigene:474317	irx6a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040712-6	ccm2	ncbigene:436586	ccm2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040713-1	adcy7	ncbigene:568726	adcy7	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040713-2	hic1	ncbigene:436585	hic1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040714-1	heg1	ncbigene:406202	heg1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040714-2	polr2d	ncbigene:436588	polr2d	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040714-3	ift81	ncbigene:432390	ift81	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040715-1	mcm3ap	ncbigene:436589	mcm3ap	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040715-2	cga	ncbigene:402987	cga	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040715-3	cttn	ncbigene:445561	cttn	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040715-4	lman2la	ncbigene:403038	lman2la	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040715-5	serpinb1l1	ncbigene:494155	serpinb1l1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040715-6	mrps33	ncbigene:432383	mrps33	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040715-7	rbp2b	ncbigene:432384	rbp2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040715-8	nup205	ncbigene:445382	nup205	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-10	pls3	ncbigene:436598	pls3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-100	dnase1l1l	ncbigene:436676	dnase1l1l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-101	glrx2	ncbigene:436677	glrx2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-102	arr3a	ncbigene:436678	arr3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-103	nr4a2b	ncbigene:436679	nr4a2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-104	lim2.4	ncbigene:436680	lim2.4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-105	crygm2d13	ncbigene:436681	crygm2d13	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-106	rbpms2a	ncbigene:436682	rbpms2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-107	cryba1a	ncbigene:436683	cryba1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-108	otub1a	ncbigene:436684	otub1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-109	zfyve19	ncbigene:436685	zfyve19	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-110	syt5a	ncbigene:436686	syt5a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-111	cabp1b	ncbigene:436687	cabp1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-112	vps26bl	ncbigene:436688	vps26bl	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-113	epdr1	ncbigene:436689	epdr1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-114	med31	ncbigene:436690	med31	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-115	mrps26	ncbigene:436691	mrps26	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-116	entpd4	ncbigene:436692	entpd4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-117	gapvd1	ncbigene:436693	gapvd1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-118	commd2	ncbigene:436694	commd2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-119	zgc:92664	ncbigene:436695	zgc:92664	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-12	ebp	ncbigene:436600	ebp	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-120	aagab	ncbigene:436696	aagab	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-121	slc48a1a	ncbigene:436697	slc48a1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-122	haus4	ncbigene:436698	haus4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-123	rprm3	ncbigene:436699	rprm3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-124	eny2	ncbigene:436700	eny2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-125	mrpl43	ncbigene:436701	mrpl43	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-126	wdr83	ncbigene:436702	wdr83	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-127	pxylp1	ncbigene:436703	pxylp1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-128	rgs20	ncbigene:436704	rgs20	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-129	fam189a1	ncbigene:436705	fam189a1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-130	dnajc9	ncbigene:436706	dnajc9	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-131	havcr1	ncbigene:436707	havcr1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-134	gnb3a	ncbigene:436710	gnb3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-136	dpy30	ncbigene:436711	dpy30	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-137	tspan18b	ncbigene:436712	tspan18b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-138	elocb	ncbigene:436713	elocb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-139	sbf1	ncbigene:568277	sbf1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-14	kctd6b	ncbigene:436601	kctd6b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-140	nubpl	ncbigene:436715	nubpl	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-141	opn1lw2	ncbigene:436716	opn1lw2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-142	decr1	ncbigene:436717	decr1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-143	b3gnt7l	ncbigene:407623	b3gnt7l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-144	rhocb	ncbigene:436718	rhocb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-145	cldn15lb	ncbigene:436719	cldn15lb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-146	myoz1b	ncbigene:436720	myoz1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-147	ing2	ncbigene:436721	ing2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-148	ciao2b	ncbigene:436722	ciao2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-149	meox1	ncbigene:436723	meox1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-15	ube2z	ncbigene:436602	ube2z	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-150	ufd1l	ncbigene:436724	ufd1l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-151	acp5b	ncbigene:436725	acp5b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-152	mmadhca	ncbigene:436726	mmadhca	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-153	gtpbp10	ncbigene:436727	gtpbp10	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-155	six1a	ncbigene:494168	six1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-156	setd7	ncbigene:436729	setd7	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-157	egfl6	ncbigene:436730	egfl6	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-158	dgat1b	ncbigene:436731	dgat1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-159	lgals9l3	ncbigene:327284	lgals9l3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-16	agxta	ncbigene:436603	agxta	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-160	cplx2a	ncbigene:436732	cplx2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-161	zgc:92907	ncbigene:436733	zgc:92907	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-162	txnb	ncbigene:436734	txn	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-163	dusp23b	ncbigene:436735	dusp23b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-165	syt1a	ncbigene:436736	syt1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-167	timm13	ncbigene:436738	timm13	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-168	brap	ncbigene:436739	brap	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-169	adipor1a	ncbigene:436740	adipor1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-171	napgb	ncbigene:436742	napgb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-172	surf4l	ncbigene:436743	surf4l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-173	calca	ncbigene:436744	calca	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-174	atp2b3a	ncbigene:436745	atp2b3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-175	arl1	ncbigene:436746	arl1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-176	ldhbb	ncbigene:436747	ldhbb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-178	nkx6.1	ncbigene:436748	nkx6.1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-179	polr3h	ncbigene:436749	polr3h	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-18	stx5a	ncbigene:436605	stx5a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-180	spryd4	ncbigene:100005939	spryd4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-181	sf3b5	ncbigene:436751	sf3b5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-182	cstpp1	ncbigene:436752	cstpp1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-183	mydgf	ncbigene:436753	mydgf	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-184	gstz1	ncbigene:436754	gstz1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-185	trappc5	ncbigene:436755	trappc5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-186	sox1a	ncbigene:436756	sox1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-187	tmem147	ncbigene:436757	tmem147	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-188	mrps15	ncbigene:436758	mrps15	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-19	tspan13a	ncbigene:798836	tspan13a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-190	rpl35a	ncbigene:436760	rpl35a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-191	ubald1a	ncbigene:794012	ubald1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-192	sdhda	ncbigene:436762	sdhda	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-040718-193	ttyh2	ncbigene:436763	ttyh2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
